Row #,Species,Count,Location,S/P,Date,LocID,SubID
308,Ash-throated Flycatcher,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
309,Great Crested Flycatcher,,Florida,US-FL,3-Mar-96,L108932,S58534126
310,Sulphur-bellied Flycatcher,,Chiricahua Mtn area,US-AZ,26-Jul-01,L9710886,S58535468
311,Tropical Kingbird,1,Andrew Molera SP--Big Sur River mouth,US-CA,14-Aug-06,L109487,S58501768
312,Cassin's Kingbird,,Arizona,US-AZ,7-Apr-97,L108915,S58536473
313,Western Kingbird,,Arizona,US-AZ,7-Apr-97,L108915,S58536473
314,Eastern Kingbird,,Muskallonge Lake SP,US-MI,29-Aug-98,L5864836,S58410434
315,Scissor-tailed Flycatcher,,Hornsby Bend (HOTE 037),US-TX,8-Oct-05,L130766,S58503996
316,Hutton's Vireo,,Chiricahua Mtn area,US-AZ,26-Jul-01,L9710886,S58535468
317,Yellow-throated Vireo,,Dolph Nature Area,US-MI,28-Apr-95,L210751,S58410507
318,Cassin's Vireo,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
319,Blue-headed Vireo,,Dolph Nature Area,US-MI,28-Apr-95,L210751,S58410507
320,Plumbeous Vireo,,Ouray County,US-CO,22-Jul-11,L9667764,S58309051
321,Philadelphia Vireo,,Dolph Nature Area,US-MI,11-May-96,L210751,S58533177
322,Warbling Vireo,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
323,Red-eyed Vireo,,Magee Marsh (Ottawa Co.),US-OH,15-May-94,L275517,S58532659
324,Yellow-green Vireo,1,Golden Gate Park--Stow Lake,US-CA,28-Sep-19,L499374,S60192532
325,Loggerhead Shrike,1,Cleo and John's farm,US-SD,10-Jul-66,L9434444,S58286654
326,Northern Shrike,1,Napa-Sonoma Marshes WA--Huichica Creek Unit,US-CA,18-Jan-14,L590812,S58371981
327,Canada Jay,,Crater Lake NP,US-OR,26-May-90,L388198,S58409180
328,Pinyon Jay,,Santa Fe County,US-NM,23-Jul-01,L9711020,S58535727
329,Steller's Jay,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
330,Blue Jay,,Magee Marsh (Ottawa Co.),US-OH,15-May-94,L275517,S58532659
331,California Scrub-Jay,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
332,Woodhouse's Scrub-Jay,,Santa Fe County,US-NM,23-Jul-01,L9711020,S58535727
333,Black-billed Magpie,,Crater Lake NP,US-OR,26-May-90,L388198,S58409180
334,Yellow-billed Magpie,,Lake Solano County Park (SOL Co.),US-CA,6-Jan-01,L285964,S58559402
335,Clark's Nutcracker,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
336,American Crow,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
337,Northwestern Crow,,Fort Worden SP,US-WA,17-Jul-16,L292851,S58357396
338,Fish Crow,,Florida,US-FL,3-Mar-96,L108932,S58534126
339,Chihuahuan Raven,,Bosque del Apache NWR,US-NM,25-Jul-01,L127945,S58534709
340,Common Raven,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
341,Carolina Chickadee,,Sylva/Smoky Mtn Vacation,US-NC,1-Jul-97,L9710194,S58531217
342,Black-capped Chickadee,,Dolph Nature Area,US-MI,28-Apr-95,L210751,S58410507
343,Mountain Chickadee,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
344,Mexican Chickadee,,Chiricahua Mtn area,US-AZ,26-Jul-01,L9710886,S58535468
345,Chestnut-backed Chickadee,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
346,Bridled Titmouse,,Chiricahua Mtn area,US-AZ,26-Jul-01,L9710886,S58535468
347,Oak Titmouse,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
348,Juniper Titmouse,,Chiricahua Mtn area,US-AZ,26-Jul-01,L9710886,S58535468
349,Tufted Titmouse,,Dolph Nature Area,US-MI,12-May-96,L210751,S58526803
350,Black-crested Titmouse,,Hornsby Bend (HOTE 037),US-TX,8-Oct-05,L130766,S58503996
351,Verdin,,Patagonia Lake State Park,US-AZ,5-Apr-03,L129050,S58536077
352,Horned Lark,,Ohlone Audubon Panoche Pass trip,US-CA,5-Feb-01,L9709844,S58529303
353,Northern Rough-winged Swallow,,"Ano Nuevo SP--Visitors Center, Elephant Seals and all trails",US-CA,4-Aug-90,L109471,S58409136
354,Purple Martin,8,Pine Flat Rd.--upper,US-CA,1-May-16,L1164789,S58358928
355,Tree Swallow,,Anza-Borrego Desert SP--Visitor Center,US-CA,1-Apr-91,L668805,S58409942
356,Violet-green Swallow,,Arizona,US-AZ,7-Apr-97,L108915,S58536473
357,Bank Swallow,,Fort Funston,US-CA,25-Apr-92,L266117,S58409760
358,Barn Swallow,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
359,Cliff Swallow,,"Ano Nuevo SP--Visitors Center, Elephant Seals and all trails",US-CA,4-Aug-90,L109471,S58409136
360,Bushtit,,Ohlone Audubon Panoche Pass trip,US-CA,5-Feb-01,L9709844,S58529303
361,Wrentit,,Chabot Park,US-CA,19-Jan-02,L191219,S58508614
362,Warbling White-eye,,Hawaii,US-HI,16-Apr-08,L108936,S58160405
363,Golden-crowned Kinglet,,Golden Gate Audubon stops,US-CA,2-Jun-01,L9700249,S58514355
364,Ruby-crowned Kinglet,,Grizzly Island Wildlife Area,US-CA,20-Jan-91,L371137,S58408912
365,Red-breasted Nuthatch,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
366,White-breasted Nuthatch,,Ashland vacation,US-OR,26-May-90,L9710151,S58530742
367,Pygmy Nuthatch,,Santa Fe County,US-NM,24-Jul-01,L9711020,S58535862
368,Brown-headed Nuthatch,1,Noonday Creek Park (Cobb Co.),US-GA,16-Feb-19,L909268,S52795841
369,Brown Creeper,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
370,Blue-gray Gnatcatcher,,Dolph Nature Area,US-MI,28-Apr-95,L210751,S58410507
371,Rock Wren,,Ohlone Audubon Panoche Pass trip,US-CA,5-Feb-01,L9709844,S58529303
372,Canyon Wren,,Calaveras Big Trees SP,US-CA,18-May-92,L155127,S58409717
373,House Wren,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
374,Pacific Wren,,Pt. Reyes--Estero Trail,US-CA,15-Dec-01,L748933,S58403383
375,Sedge Wren,,Ft. Pierre NG (Lyman Co.),US-SD,21-Jun-13,L331980,S58286549
376,Marsh Wren,,Ohlone Audubon Panoche Pass trip,US-CA,5-Feb-01,L9709844,S58529303
377,Carolina Wren,,Florida,US-FL,3-Mar-96,L108932,S58534126
378,Bewick's Wren,,Arizona,US-AZ,7-Apr-97,L108915,S58536473
379,Cactus Wren,,Arizona,US-AZ,7-Apr-97,L108915,S58536473
380,American Dipper,,Calaveras Big Trees SP,US-CA,18-May-92,L155127,S58409717
381,European Starling,,Liberty Bay,US-WA,26-Dec-90,L1886184,S58409039
382,Gray Catbird,,Magee Marsh (Ottawa Co.),US-OH,15-May-94,L275517,S58532659
383,Curve-billed Thrasher,,Arizona,US-AZ,7-Apr-97,L108915,S58536473
384,Brown Thrasher,,Dolph Nature Area,US-MI,12-May-96,L210751,S58526803
385,California Thrasher,,"Ano Nuevo SP--Visitors Center, Elephant Seals and all trails",US-CA,4-Aug-90,L109471,S58409136
386,Sage Thrasher,1,Hayward Regional Shoreline--Hayward Marsh,US-CA,2-Nov-08,L2220366,S58468628
387,Northern Mockingbird,,Grizzly Island Wildlife Area,US-CA,20-Jan-91,L371137,S58408912
388,Eastern Bluebird,,Sylva/Smoky Mtn Vacation,US-NC,1-Jul-97,L9710194,S58531217
389,Western Bluebird,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
390,Mountain Bluebird,,Ohlone Audubon Panoche Pass trip,US-CA,5-Feb-01,L9709844,S58529303
391,Townsend's Solitaire,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
392,Varied Thrush,,Liberty Bay,US-WA,26-Dec-90,L1886184,S58409039
393,Veery,,Magee Marsh (Ottawa Co.),US-OH,15-May-94,L275517,S58532659
394,Swainson's Thrush,,Mt. Diablo SP--Mitchell Canyon,US-CA,29-Apr-06,L275399,S58500134
395,Hermit Thrush,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
396,Wood Thrush,,Dolph Nature Area,US-MI,28-Apr-95,L210751,S58410507
397,American Robin,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
398,Cedar Waxwing,,Magee Marsh (Ottawa Co.),US-OH,15-May-94,L275517,S58532659
399,Phainopepla,,Anza-Borrego Desert SP--Visitor Center,US-CA,1-Apr-91,L668805,S58409942
