Row #,Species,Count,Location,S/P,Date,LocID,SubID
119,Long-tailed Jaeger,1,Offshore--continental shelf waters (southern SF Co.),US-CA,01 Oct 2012,L2365653,S11732044
120,Common Murre,1,Cesar Chavez Park,US-CA,23 Sep 2012,L285281,S11651907
121,Pigeon Guillemot,8,"GGNRA--Land's End Trail/Hermit Rock Overlook (Historic Shipwrecks, 37.7839,-122.5096)",US-CA,15 Jul 2020,L6105843,S71533016
122,Marbled Murrelet,2,Half Moon Bay--inshore bay,US-CA,01 Oct 2012,L1247080,S11732038
123,Cassin's Auklet,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,01 Oct 2012,L969133,S11732043
124,Rhinoceros Auklet,2,Half Moon Bay--inshore bay,US-CA,01 Oct 2012,L1247080,S11732038
125,Bonaparte's Gull,4,Berkeley Aquatic Park,US-CA,08 Dec 2012,L597003,S12247615
126,Black-headed Gull,1,Stockton WTP,US-CA,06 Dec 2020,L371182,S77165206
127,Laughing Gull,,Playa Madera,MX-GRO,20 Dec 2012,L2578725,S12354160
128,Franklin's Gull,1,Stockton WTP,US-CA,06 Dec 2020,L371182,S77165206
129,Heermann's Gull,4,Rodeo Lagoon,US-CA,12 Oct 2002,L139567,S75350051
130,Mew Gull,1,Cesar Chavez Park,US-CA,11 Feb 2012,L285281,S9805756
131,Ring-billed Gull,1,Rodeo Lagoon,US-CA,12 Oct 2002,L139567,S75350051
132,Western Gull,,McLaughlin Eastshore SP--Albany access,US-CA,28 Oct 2006,L2377313,S77324381
133,California Gull,,McLaughlin Eastshore SP--Albany access,US-CA,28 Oct 2006,L2377313,S77324381
134,Herring Gull,1,Berkeley Pier,US-CA,22 Nov 2012,L458818,S12131153
135,Yellow-legged Gull,5,Diaccia Botrona--Padule Aperto,IT-52,26 Jun 2019,L9635843,S58153618
136,Iceland Gull,,Miller/Knox Regional Shoreline,US-CA,10 Feb 2013,L593834,S12937887
137,Lesser Black-backed Gull,1,Shollenberger Park,US-CA,04 Dec 2020,L198798,S77071797
138,Glaucous-winged Gull,1,Red Oak Victory,US-CA,05 Aug 2011,L1246752,S8637459
139,Great Black-backed Gull,3,Roosevelt Park,US-NJ,31 Dec 2012,L1855796,S12423877
140,Least Tern,3,Cesar Chavez Park,US-CA,11 May 2007,L285281,S61308103
141,Gull-billed Tern,5,Laguna de Potosi,MX-GRO,14 Jan 2019,L221322,S51912758
142,Caspian Tern,1,Cesar Chavez Park,US-CA,11 May 2007,L285281,S61308103
143,Forster's Tern,,McLaughlin Eastshore SP--Albany access,US-CA,28 Oct 2006,L2377313,S77324381
144,Royal Tern,20,Playa Madera,MX-GRO,20 Dec 2012,L2578725,S12354160
145,Elegant Tern,10,Red Oak Victory,US-CA,05 Aug 2011,L1246752,S8637459
146,Black Skimmer,20,Laguna de Potosi,MX-GRO,14 Jan 2019,L221322,S51912758
147,Red-throated Loon,1,Cesar Chavez Park,US-CA,06 Dec 2019,L285281,S62100378
148,Pacific Loon,,Steep Ravine,US-CA,14 Oct 2012,L1778506,S11808790
149,Common Loon,2,Berkeley Pier,US-CA,27 Dec 2011,L458818,S9425358
150,Black-footed Albatross,5,Offshore--continental shelf waters (southern SF Co.),US-CA,01 Oct 2012,L2365653,S11732044
151,Northern Fulmar,1,Offshore--continental shelf waters (southern SF Co.),US-CA,01 Oct 2012,L2365653,S11732044
152,Pink-footed Shearwater,4,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,01 Oct 2012,L969133,S11732043
153,Buller's Shearwater,14,Offshore--continental shelf waters (southern SF Co.),US-CA,01 Oct 2012,L2365653,S11732044
154,Sooty Shearwater,21,Half Moon Bay--inshore bay,US-CA,01 Oct 2012,L1247080,S11732038
155,Wood Stork,2,Ixtapa ecological park,MX-GRO,17 Dec 2012,L1846828,S12353484
156,Magnificent Frigatebird,,Ixtapa ecological park,MX-GRO,17 Dec 2012,L1846828,S12353484
157,Brown Booby,25,Playa Madera,MX-GRO,20 Dec 2012,L2578725,S12354160
158,Northern Gannet,1,Southeast Farallon Island (restricted access),US-CA,01 Oct 2012,L329116,S11732048
