Row #,Species,Count,Location,S/P,Date,LocID,SubID
1279,Indian Robin,2,Chambal Safari Lodge,IN-UP,03 Dec 2015,L3399025,S26108850
1280,Oriental Magpie-Robin,2,"Mangalavana Bird Sanctuary, Cochin",IN-KL,26 Feb 2011,L1460828,S10224790
1281,White-rumped Shama,4,Hlawga Park,MM-06,11 Jan 2017,L1899362,S33606771
1282,Blue-throated Flycatcher,1,Hlawga Park,MM-06,11 Jan 2017,L1899362,S33606771
1283,European Robin,1,Lavins,CH-GR,05 Aug 2018,L7794949,S47691254
1284,Bluethroat,1,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
1285,Siberian Rubythroat,1,Konakwidaw,MM-15,21 Jan 2017,L5293972,S33893588
1286,Red-flanked Bluetail,8,Temple of Heaven (天坛公园),CN-11,19 Apr 2013,L2398320,S13842420
1287,Taiga Flycatcher,1,Konakwidaw,MM-15,21 Jan 2017,L5293972,S33893588
1288,Red-breasted Flycatcher,3,Chambal Safari Lodge,IN-UP,05 Dec 2015,L3399025,S26132974
1289,European Pied Flycatcher,20,Val Fex,CH-GR,15 Aug 2012,L1416979,S11682203
1290,Common Redstart,1,Sils-Maria,CH-GR,15 Aug 2014,L3038731,S19478650
1291,Black Redstart,1,Val Fex,CH-GR,01 Aug 2010,L1416979,S9846652
1292,Daurian Redstart,1,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
1293,Blue Rock-Thrush,2,Beijing Yunmengsanyu Scenic Area,CN-11,25 May 2014,L2877779,S18553889
1294,Whinchat,12,Val Fedoz,CH-GR,12 Aug 2012,L1416989,S11682117
1295,European Stonechat,1,Riserva Naturale Pian di Spagna e Lago di Mezzola,IT-25,03 Aug 2018,L981895,S47625612
1296,Siberian Stonechat,1,Okhla Bird Sanctuary,IN-UP,22 Feb 2011,L2362886,S10224788
1297,Pied Bushchat,1,Okhla Bird Sanctuary,IN-UP,22 Feb 2011,L2362886,S10224788
1298,Northern Wheatear,1,Silsersee,CH-GR,12 Aug 2012,L5148783,S11682142
1299,Pied Wheatear,1,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
1300,Brown Rock Chat,1,National Chambal Sanctuary -- Chambal Ravines at Pinahat,IN-UP,04 Dec 2015,L2663232,S26131283
1301,Variable Wheatear,1,National Chambal Sanctuary -- Chambal Ravines at Pinahat,IN-UP,04 Dec 2015,L2663232,S26131283
1302,Bohemian Waxwing,11,Meadowlands,US-MN,22 Feb 2020,L6978139,S64870976
1303,Cedar Waxwing,,Mission Creek--SB Museum of Natural History,US-CA,29 Nov 2009,L600095,S9839947
1304,Phainopepla,6,San Marcos Foothills Preserve,US-CA,04 Jul 2011,L807319,S9846685
1305,Thick-billed Flowerpecker,1,Thattekkad--Dormitory,IN-KL,27 Feb 2011,L3789514,S10224796
1306,Orange-bellied Flowerpecker,1,"Munduk, Bali",ID-NU,23 Jul 2010,L1416952,S9840062
1307,Mistletoebird,1,"Goulburn River, Trawool",AU-VIC,19 Sep 2011,L2552098,S11312574
1308,Scarlet-backed Flowerpecker,2,Hlawga Park,MM-06,11 Jan 2017,L1899362,S33606771
1309,Scarlet-headed Flowerpecker,2,Jakarta--Monas,ID-JW,28 Jul 2010,L1416967,S9840142
1310,Brown-throated Sunbird,1,Bogor Botanical Garden,ID-JW,29 Jul 2010,L1122111,S9840156
1311,Collared Sunbird,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
1312,Reichenbach's Sunbird,1,Brenu Beach--grasslands,GH-CP,06 Nov 2011,L2478749,S11312607
1313,Blue-throated Brown Sunbird,1,"Hans Cottage Botel, Cape Coast",GH-CP,05 Nov 2011,L1651612,S11312603
1314,Scarlet-chested Sunbird,1,Sakumono Lagoon,GH-AA,04 Nov 2011,L2027358,S11312588
1315,Van Hasselt's Sunbird,1,Hlawga Park,MM-06,11 Jan 2017,L1899362,S33606771
1316,Olive-bellied Sunbird,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
1317,Splendid Sunbird,1,Shai Hills Resource Reserve,GH-AA,03 Nov 2011,L1268425,S11312586
1318,Copper Sunbird,1,Shai Hills Resource Reserve,GH-AA,03 Nov 2011,L1268425,S11312586
1319,Purple Sunbird,15,Okhla Bird Sanctuary,IN-UP,01 Dec 2015,L2362886,S26084349
1320,Olive-backed Sunbird,5,Hlawga Park,MM-06,11 Jan 2017,L1899362,S33606771
1321,Loten's Sunbird,1,Thattekkad--Dormitory,IN-KL,27 Feb 2011,L3789514,S10224796
1322,Asian Fairy-bluebird,1,Thattekkad--Dormitory,IN-KL,27 Feb 2011,L3789514,S10224796
1323,Red-vented Malimbe,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
1324,Red-headed Malimbe,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
1325,Orange Weaver,20,"Hans Cottage Botel, Cape Coast",GH-CP,04 Nov 2011,L1651612,S11312591
1326,Vieillot's Weaver,1,Ebekawopa (Abrafo)--'farm scrub' habitat,GH-CP,05 Nov 2011,L2478617,S11312599
1327,Village Weaver,200,"Hans Cottage Botel, Cape Coast",GH-CP,04 Nov 2011,L1651612,S11312591
1328,Yellow-mantled Weaver,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
1329,Preuss's Weaver,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
1330,Baya Weaver,20,National Chambal Sanctuary -- Chambal Ravines at Pinahat,IN-UP,04 Dec 2015,L2663232,S26131283
1331,Black-breasted Weaver,1,National Chambal Sanctuary -- Chambal Ravines at Pinahat,IN-UP,04 Dec 2015,L2663232,S26131283
1332,Yellow-mantled Widowbird,1,Brenu Beach--grasslands,GH-CP,06 Nov 2011,L2478749,S11312607
1333,Gray-headed Nigrita,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
1334,Orange-cheeked Waxbill,1,Shai Hills Resource Reserve,GH-AA,03 Nov 2011,L1268425,S11312586
1335,Common Waxbill,60,Tahiti - Jardin Botanique,PF-WI,05 Nov 2013,L2411562,S15580020
1336,Western Bluebill,1,Brenu Beach--grasslands,GH-CP,06 Nov 2011,L2478749,S11312607
1337,Bar-breasted Firefinch,1,"Hans Cottage Botel, Cape Coast",GH-CP,05 Nov 2011,L1651612,S11312603
1338,Red Avadavat,10,Okhla Bird Sanctuary,IN-UP,01 Dec 2015,L2362886,S26084349
1339,Red-browed Firetail,,Cummins Reserve and Wetlands,AU-VIC,19 Sep 2011,L1418196,S9847167
1340,Zebra Finch,15,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
1341,Bronze Mannikin,1,Sakumono Lagoon,GH-AA,04 Nov 2011,L2027358,S11312588
1342,Black-and-white Mannikin,6,Ebekawopa (Abrafo)--'farm scrub' habitat,GH-CP,05 Nov 2011,L2478617,S11312599
1343,Indian Silverbill,1,National Chambal Sanctuary -- Chambal Ravines at Pinahat,IN-UP,04 Dec 2015,L2663232,S26131283
1344,African Silverbill,13,Waikoloa Skatepark,US-HI,08 Apr 2019,L8471220,S54721342
1345,Javan Munia,,Sanur--Gazebo Hotel,ID-NU,24 Jul 2010,L1240485,S9840102
1346,Scaly-breasted Munia,1,Ubud--Bali Bird Walk,ID-NU,24 Jul 2010,L1070274,S9840092
1347,White-bellied Munia,4,Hlawga Park,MM-06,11 Jan 2017,L1899362,S33606771
1348,Tricolored Munia,1,Chambal Safari Lodge,IN-UP,04 Dec 2015,L3399025,S26132505
1349,Chestnut-breasted Munia,15,Le Meridien Tahiti,PF-WI,27 Oct 2013,L2402043,S15513661
1350,Pin-tailed Whydah,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
1351,Alpine Accentor,3,Val Fex,CH-GR,09 Aug 2014,L1416979,S19411293
1352,Dunnock,1,Val Fex,CH-GR,21 Jul 2018,L1416979,S47324514
1353,House Sparrow,,Pt. Pinole Regional Park,US-CA,04 Jan 2009,L109308,S9839859
1354,Italian Sparrow,20,Val Bregalia - Vicosoprano to Stampa,CH-GR,04 Aug 2016,L4836373,S30967772
1355,Northern Gray-headed Sparrow,1,Ebekawopa (Abrafo)--'farm scrub' habitat,GH-CP,05 Nov 2011,L2478617,S11312599
1356,Eurasian Tree Sparrow,,千代田区--赤坂御用地 (Chiyoda Ward--Akasaka Parkland),JP-13,20 Nov 2010,L1416999,S9840290
1357,White-winged Snowfinch,30,Corvatschbahn,CH-GR,15 Aug 2014,L3038725,S19478614
1358,Gray Wagtail,1,千葉市--泉自然公園 (Chiba--Izumi Nature Park),JP-12,20 Nov 2010,L4150652,S9841051
1359,Western Yellow Wagtail,1,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
1360,Eastern Yellow Wagtail,1,Rodeo Lagoon,US-CA,17 Sep 2018,L139567,S48577069
1361,Citrine Wagtail,8,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
1362,White-browed Wagtail,4,National Chambal Sanctuary -- Jaitpur,IN-UP,06 Dec 2015,L3326604,S26147355
1363,African Pied Wagtail,1,"Hans Cottage Botel, Cape Coast",GH-CP,04 Nov 2011,L1651612,S11312591
1364,White Wagtail,1,Silsersee,CH-GR,07 Aug 2010,L5148783,S9840214
1365,Australasian Pipit,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
1366,Paddyfield Pipit,1,National Chambal Sanctuary -- Chambal Ravines at Pinahat,IN-UP,04 Dec 2015,L2663232,S26131283
1367,Long-billed Pipit,5,National Chambal Sanctuary -- Chambal Ravines at Pinahat,IN-UP,04 Dec 2015,L2663232,S26131283
1368,Meadow Pipit,1,Keflavíkurflugvöllur / Keflavík International Airport,IS-2,04 Aug 2015,L1232491,S24490145
1369,Tree Pipit,1,Val Fex,CH-GR,15 Aug 2012,L1416979,S11682203
1370,Red-throated Pipit,1,MLK Jr. Regional Shoreline--Arrowhead Marsh,US-CA,22 Oct 2013,L161083,S15470327
1371,Water Pipit,1,Val Fedoz,CH-GR,12 Aug 2012,L1416989,S11682117
1372,American Pipit,,稲敷市--霞ヶ浦--浮島沼・妙岐ノ鼻鳥類観察小屋 (Inashiki--Kasumigaura--Ukishima Marsh / Myoginohana Bird Blind),JP-08,20 Nov 2010,L1484827,S9841107
1373,Sprague's Pipit,6,"151st Avenue Northwest, Westby, North Dakota, US (48.984, -104.013)",US-ND,03 Aug 2019,L9738278,S58715741
1374,Hellmayr's Pipit,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
1375,Yellow-throated Longclaw,1,Sakumono Lagoon,GH-AA,04 Nov 2011,L2027358,S11312588
1376,Common Chaffinch,,Mangere WTP--Puketutu Canal,NZ-AUK,25 Sep 2011,L993625,S9847202
1377,Brambling,4,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
1378,Yellow-crowned Euphonia,1,Radisson Summit Hotel and Golf Panama,PA-8,11 Apr 2018,L2521147,S44500369
1379,Violaceous Euphonia,1,Morretes,BR-PR,05 Dec 2010,L1651596,S11312567
1380,Thick-billed Euphonia,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
1381,Fulvous-vented Euphonia,2,Los Altos de Cerro Azul,PA-8,11 Apr 2018,L1452749,S44480236
1382,White-vented Euphonia,1,Cerro Jefe,PA-8,11 Apr 2018,L1125806,S44479521
1383,Tawny-capped Euphonia,4,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
1384,Evening Grosbeak,6,Hewlett Packard Campus,US-CA,05 Jan 2013,L1869687,S12508394
1385,Hawfinch,1,Soglio,CH-GR,10 Aug 2018,L7807473,S47761157
1386,Yellow-billed Grosbeak,80,Temple of Heaven (天坛公园),CN-11,19 Apr 2013,L2398320,S13842420
1387,Japanese Grosbeak,1,Temple of Heaven (天坛公园),CN-11,19 Apr 2013,L2398320,S13842420
1388,Palila,2,"Pu'u La'au, Palila Discovery Trail and Ka'ohe GMA",US-HI,08 Apr 2019,L285813,S54728716
1389,Apapane,,Haleakala NP--Hosmer Grove,US-HI,23 Aug 2011,L247163,S9855168
1390,Iiwi,,Haleakala NP--Hosmer Grove,US-HI,23 Aug 2011,L247163,S9855168
1391,Akiapolaau,1,HI: HFNWR - Barn area,US-HI,09 Apr 2019,L4290890,S54773040
1392,Hawaii Amakihi,,Haleakala NP--Hosmer Grove,US-HI,23 Aug 2011,L247163,S9855168
1393,Hawaii Creeper,2,HI: HFNWR - Barn area,US-HI,09 Apr 2019,L4290890,S54773040
1394,Hawaii Akepa,3,HI: HFNWR - Barn area,US-HI,09 Apr 2019,L4290890,S54773040
1395,Long-tailed Rosefinch,25,Xuanzhong Temple,CN-14,21 Apr 2013,L2135801,S13878717
1396,Pine Grosbeak,1,Sonora Pass (ALP Co.),US-CA,05 Jul 2015,L594037,S24164621
1397,Eurasian Bullfinch,2,Val Fex,CH-GR,15 Aug 2012,L1416979,S11682203
1398,Gray-crowned Rosy-Finch,3,Aspendell,US-CA,25 Jun 2017,L720854,S37806760
1399,House Finch,,Richardson Bay Audubon Center,US-CA,08 Nov 2008,L619488,S9839420
1400,Purple Finch,,Ida Clayton Rd.,US-CA,17 Jan 2011,L824138,S9845730
1401,Cassin's Finch,6,Feather River Meadows (private),US-CA,28 Jul 2012,L1417073,S11247165
1402,European Greenfinch,1,Val Fex,CH-GR,12 Aug 2014,L1416979,S19438722
1403,Oriental Greenfinch,6,千葉市--泉自然公園 (Chiba--Izumi Nature Park),JP-12,20 Nov 2010,L4150652,S9841051
1404,Yellow-fronted Canary,2,Keahole Point,US-HI,07 Apr 2019,L2574849,S54690199
1405,Eurasian Linnet,2,Corvatschbahn,CH-GR,15 Aug 2014,L3038725,S19478614
1406,Lesser Redpoll,3,Val Fex,CH-GR,16 Aug 2014,L1416979,S19488412
1407,Red Crossbill,1,Val Fedoz,CH-GR,08 Aug 2010,L1416989,S9840231
1408,White-winged Crossbill,3,Sax-Zim Bog--Admiral Rd. feeding station,US-MN,22 Feb 2020,L1393127,S64883253
1409,European Goldfinch,1,Val Fex,CH-GR,14 Aug 2016,L1416979,S31091810
1410,Citril Finch,1,Silsersee,CH-GR,14 Aug 2014,L5148783,S19469501
1411,European Serin,1,Silvaplanersee,CH-GR,23 Jul 2018,L4079563,S47402617
1412,Eurasian Siskin,1,Val Fex,CH-GR,12 Aug 2012,L1416979,S11682124
1413,Pine Siskin,2,Presidio--El Polin Springs,US-CA,13 May 2012,L445199,S10739019
1414,Lesser Goldfinch,,Richardson Bay Audubon Center,US-CA,08 Nov 2008,L619488,S9839420
1415,Lawrence's Goldfinch,1,Pinnacles NP--campground,US-CA,17 Jun 2012,L832838,S11001153
1416,American Goldfinch,,Heron's Head Park,US-CA,02 Nov 2010,L502380,S9840981
1417,Hooded Siskin,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
1418,Lapland Longspur,1,Hayward Regional Shoreline--Mt. Trashmore,US-CA,18 Nov 2014,L1024893,S20604447
1419,Chestnut-collared Longspur,1,Hayward Regional Shoreline--Mt. Trashmore,US-CA,17 Nov 2015,L1024893,S25886936
1420,McCown's Longspur,1,Presidio--Crissy Field,US-CA,10 Oct 2017,L247929,S39809489
1421,Snow Bunting,90,Cape Henlopen SP--The Point,US-DE,08 Feb 2014,L1265319,S16850669
1422,Rosy Thrush-Tanager,2,Achiote Rd. (general location),PA-3,14 Apr 2018,L454695,S44575629
1423,Godlewski's Bunting,1,Beijing Yunmengsanyu Scenic Area,CN-11,25 May 2014,L2877779,S18553889
1424,Meadow Bunting,,船橋市--ふなばし三番瀬海浜公園 (Funabashi--Funabashi Sanbanze Seaside Park),JP-12,20 Nov 2010,L1484347,S9840789
1425,Yellowhammer,,Mangere WTP--Puketutu Canal,NZ-AUK,25 Sep 2011,L993625,S9847202
1426,Yellow-throated Bunting,2,Temple of Heaven (天坛公园),CN-11,19 Apr 2013,L2398320,S13842420
1427,Pallas's Bunting,100,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
1428,Rustic Bunting,1,Golden Gate Park--Big Rec Ball Fields,US-CA,08 Dec 2014,L2341719,S20831347
1429,Rufous-winged Sparrow,1,Lower Mt. Hopkins Rd (Santa Cruz Co.),US-AZ,21 Jul 2012,L1623890,S11247187
1430,Botteri's Sparrow,4,Grasslands between Proctor Rd and Florida Wash,US-AZ,21 Jul 2012,L749795,S11247244
1431,Cassin's Sparrow,4,Lower Mt. Hopkins Rd (Santa Cruz Co.),US-AZ,21 Jul 2012,L1623890,S11247237
1432,Bachman's Sparrow,2,Francis Marion NF--Wambaw Creek @FS204,US-SC,19 Jul 2015,L751806,S24334301
1433,Grasshopper Sparrow,4,Cloverdale Rd.,US-CA,29 May 2013,L601779,S14282198
1434,Grassland Sparrow,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
1435,Olive Sparrow,3,McAllen Nature Center (LTC 065),US-TX,05 Mar 2017,L421038,S35066549
1436,Black-striped Sparrow,5,Cerro Jefe,PA-8,11 Apr 2018,L1125806,S44479521
1437,Chipping Sparrow,,Williamsburg Golf Course,US-VA,20 Apr 2011,L1418087,S9846531
1438,Clay-colored Sparrow,2,Albany Mudflats,US-CA,25 Sep 2012,L484238,S11662413
1439,Black-chinned Sparrow,2,Loma Prieta--Upper Mt. Madonna Rd. (SCZ Co.),US-CA,02 May 2015,L1617320,S23185481
1440,Field Sparrow,1,Greenbrier Resort,US-WV,11 Apr 2012,L1743567,S11561921
1441,Brewer's Sparrow,6,Bodie Rd.,US-CA,29 Jul 2012,L773633,S11243358
1442,Black-throated Sparrow,3,Lower Mt. Hopkins Rd (Santa Cruz Co.),US-AZ,21 Jul 2012,L1623890,S11247237
1443,Five-striped Sparrow,9,California Gulch,US-AZ,19 Jul 2014,L128930,S19156712
1444,Lark Sparrow,,Sacramento River NWR--Llano Seco Unit (viewing platform),US-CA,02 Jan 2009,L419591,S9839845
1445,Lark Bunting,1,Heron's Head Park,US-CA,06 Sep 2012,L502380,S11561942
1446,Orange-billed Sparrow,1,Toma de agua de Tortí,PA-8,10 Apr 2018,L1126038,S44451812
1447,American Tree Sparrow,1,Swanton Pond and vicinity,US-CA,20 Nov 2017,L2565763,S40627263
1448,Fox Sparrow,,Lake Merced--Concrete Bridge area,US-CA,12 Jan 2009,L791371,S9839899
1449,Dark-eyed Junco,,Don Edwards NWR (ALA Co.),US-CA,28 Dec 2008,L500360,S9839743
1450,Yellow-eyed Junco,6,Madera Canyon--Carrie Nation Trail,US-AZ,20 Jul 2014,L2413068,S19183488
1451,Rufous-collared Sparrow,,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
1452,White-crowned Sparrow,,Richardson Bay Audubon Center,US-CA,08 Nov 2008,L619488,S9839420
1453,Golden-crowned Sparrow,,Richardson Bay Audubon Center,US-CA,08 Nov 2008,L619488,S9839420
1454,Harris's Sparrow,1,Coyote Point County Park--harbor and marsh,US-CA,16 Jan 2013,L997003,S12621753
1455,White-throated Sparrow,1,"Glenbrook Road, Bethesda",US-MD,22 Dec 2008,L1416843,S9839541
1456,Sagebrush Sparrow,3,"Belmont, NV",US-NV,06 Jul 2015,L3776679,S24188268
1457,Bell's Sparrow,31,Carrizo Plain NM (use specific hotspots when available),US-CA,23 Dec 2013,L602497,S16086013
1458,Vesper Sparrow,,Baseline Ave - Santa Ynez,US-CA,19 Feb 2012,L1428970,S9986780
1459,LeConte's Sparrow,1,Blufftop Coastal Park and Poplar Beach,US-CA,13 Oct 2017,L466485,S39900114
1460,Seaside Sparrow,4,Jarvis Sound,US-NJ,30 May 2014,L771306,S18629266
1461,Nelson's Sparrow,6,Scarborough Marsh--Eastern Rd.,US-ME,23 Jun 2013,L448189,S14523551
1462,Saltmarsh Sparrow,4,Scarborough Marsh--Eastern Rd.,US-ME,23 Jun 2013,L448189,S14523551
1463,Savannah Sparrow,,Sacramento NWR,US-CA,07 Oct 2010,L168785,S9840924
1464,Baird's Sparrow,1,Bowdoin NWR,US-MT,02 Aug 2019,L158584,S58702918
1465,Song Sparrow,,Sacramento River NWR--Llano Seco Unit (viewing platform),US-CA,02 Jan 2009,L419591,S9839845
1466,Lincoln's Sparrow,1,McLaughlin Eastshore SP--North Basin,US-CA,08 Mar 2012,L461333,S10116999
1467,Swamp Sparrow,,Blackwater National Wildlife Refuge,US-MD,08 Jan 2012,L126632,S9847704
1468,Canyon Towhee,2,Ruby Road--Oro Blanco Wash,US-AZ,19 Jul 2014,L328324,S19156645
1469,Abert's Towhee,2,Sweetwater Wetlands,US-AZ,20 Jul 2014,L208918,S19181108
1470,California Towhee,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
1471,Rufous-crowned Sparrow,2,Mines Rd. (ALA Co.),US-CA,11 Jul 2012,L390392,S11138951
1472,Green-tailed Towhee,4,Los Padres NF--Mt. Pinos (VEN),US-CA,08 Aug 2011,L152133,S9846961
1473,Spotted Towhee,,Hogback Island,US-CA,28 Dec 2008,L1416868,S9839734
1474,Eastern Towhee,1,"Chatham - Balfour Lane, Whites Pond",US-MA,29 Jul 2013,L2299163,S14813779
1475,Yellow-breasted Chat,1,Paton Center for Hummingbirds (Patons' Yard),US-AZ,22 Jul 2012,L247122,S11253815
1476,Yellow-headed Blackbird,6,Dechambeau Ponds,US-CA,29 Jul 2012,L725880,S11243480
1477,Bobolink,1,Presidio--Crissy Field,US-CA,18 May 2012,L247929,S10788809
1478,Western Meadowlark,1,Sacramento NWR,US-CA,07 Oct 2010,L168785,S9840924
1479,Eastern Meadowlark,1,Ruby Road--Oro Blanco Wash,US-AZ,19 Jul 2014,L328324,S19156645
1480,Red-breasted Meadowlark,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
1481,White-browed Meadowlark,1,Volta Velha Reserve,BR-SC,05 Dec 2010,L1417154,S11312563
1482,Crested Oropendola,10,Achiote Rd. (general location),PA-3,14 Apr 2018,L454695,S44575629
1483,Chestnut-headed Oropendola,25,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
1484,Golden-winged Cacique,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
1485,Scarlet-rumped Cacique,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
1486,Yellow-rumped Cacique,2,Puente del Río Mono,PA-8,10 Apr 2018,L1438791,S44452471
1487,Red-rumped Cacique,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
1488,Orchard Oriole,1,Lake Merced--Wooden Bridge area,US-CA,28 Mar 2011,L1002395,S9846511
1489,Hooded Oriole,,San Marcos Foothills Preserve,US-CA,04 Jul 2011,L807319,S9846685
1490,Yellow-backed Oriole,1,Parque Natural Metropolitano,PA-8,15 Apr 2018,L454708,S44594062
1491,Yellow-tailed Oriole,1,Ammo Dump Ponds,PA-3,12 Apr 2018,L1740339,S44512248
1492,Bullock's Oriole,1,Pala Lane,US-CA,05 Jul 2010,L1435147,S10107141
1493,Altamira Oriole,2,Santa Ana NWR (LTC 059),US-TX,05 Mar 2017,L129085,S35066546
1494,Baltimore Oriole,8,"Chatham - Balfour Lane, Whites Pond",US-MA,29 Jul 2013,L2299163,S14813779
1495,Scott's Oriole,1,Florida Canyon--lower,US-AZ,20 Jul 2014,L720787,S19183486
1496,Red-winged Blackbird,,Gilman St. waterfront,US-CA,13 Oct 2008,L1416804,S9839353
1497,Tricolored Blackbird,,Lake Merced--Concrete Bridge area,US-CA,06 Aug 2011,L791371,S9846944
1498,Shiny Cowbird,1,Volta Velha Reserve,BR-SC,05 Dec 2010,L1417154,S11312563
1499,Bronzed Cowbird,1,Paton Center for Hummingbirds (Patons' Yard),US-AZ,22 Jul 2012,L247122,S11253815
1500,Brown-headed Cowbird,1,Goleta Beach County Park (including east end of Goleta Slough),US-CA,27 Nov 2009,L375164,S9839929
1501,Giant Cowbird,2,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
1502,Rusty Blackbird,1,Rodeo Lagoon,US-CA,26 Nov 2013,L139567,S15769229
1503,Brewer's Blackbird,,Lake Merced--Concrete Bridge area,US-CA,09 Nov 2008,L791371,S9839432
1504,Common Grackle,,Williamsburg Golf Course,US-VA,20 Apr 2011,L1418087,S9846531
1505,Boat-tailed Grackle,,South Seas Island Resort (private),US-FL,26 Dec 2011,L1419373,S9855017
1506,Great-tailed Grackle,1,Radio Rd.,US-CA,17 Jul 2011,L271480,S9846698
1507,Chopi Blackbird,6,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
1508,Yellow-rumped Marshbird,25,Sao Luis do Purunã,BR-PR,23 Feb 2013,L1651598,S13296731
1509,Ovenbird,1,Pt. Reyes--Mendoza Ranch (B Ranch),US-CA,30 Sep 2012,L391138,S11693715
1510,Worm-eating Warbler,4,Belleplain SF--Sunset Bridge & triangle area,US-NJ,01 Jun 2014,L303100,S18656682
1511,Louisiana Waterthrush,2,Sky Meadows State Park,US-VA,14 Jun 2015,L159404,S23907283
1512,Northern Waterthrush,1,Presidio--Crissy Field Lagoon,US-CA,29 Aug 2013,L1004802,S15042861
1513,Golden-winged Warbler,1,Campbell Cove and Hole in the Head - ONLY,US-CA,07 Sep 2018,L596958,S48350582
1514,Blue-winged Warbler,2,Baldpate Mountain--Ted Stiles Preserve,US-NJ,11 Jun 2017,L200757,S37524442
1515,Black-and-white Warbler,1,Lake Merced--Concrete Bridge area,US-CA,27 Oct 2012,L791371,S11884433
1516,Prothonotary Warbler,1,Cape Island--The Beanery/Rea Farm,US-NJ,31 May 2014,L129879,S18640993
1517,Tennessee Warbler,1,Santa Barbara - LDS Church,US-CA,04 Jan 2014,L2507935,S16232923
1518,Orange-crowned Warbler,1,Goleta Beach County Park (including east end of Goleta Slough),US-CA,27 Nov 2009,L375164,S9839929
1519,Lucy's Warbler,1,Yerba Buena Island--Tower Park,US-CA,02 Feb 2012,L1421078,S9849976
1520,Nashville Warbler,1,Albany Mudflats,US-CA,05 Oct 2010,L484238,S9840917
1521,Virginia's Warbler,1,Zion NP,US-UT,07 Jul 2015,L140673,S24189599
1522,Connecticut Warbler,1,Pt. Reyes--Mendoza Ranch (B Ranch),US-CA,30 Sep 2012,L391138,S11693715
1523,Masked Yellowthroat,,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
1524,MacGillivray's Warbler,2,Tilden Regional Park--Inspiration Pt.,US-CA,18 Apr 2012,L675478,S10482698
1525,Mourning Warbler,1,Ferry / Sue Bierman Parks,US-CA,07 Oct 2015,L1284799,S25331619
1526,Kentucky Warbler,4,Sky Meadows State Park,US-VA,14 Jun 2015,L159404,S23907283
1527,Common Yellowthroat,,Gray Lodge Wildlife Area,US-CA,02 Jan 2009,L368257,S9839830
1528,Hooded Warbler,2,Belleplain SF--Sunset Bridge & triangle area,US-NJ,01 Jun 2014,L303100,S18656682
1529,American Redstart,1,Golden Gate Park--Stow Lake,US-CA,03 Jun 2014,L499374,S18675020
1530,Cape May Warbler,1,San Francisquito Creek Trail--Stanford (SCL Co.),US-CA,23 Jan 2013,L1898518,S12702414
1531,Cerulean Warbler,6,Sky Meadows State Park,US-VA,14 Jun 2015,L159404,S23907283
1532,Northern Parula,1,Fort Mason Park,US-CA,11 Sep 2012,L389606,S11561609
1533,Tropical Parula,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
1534,Magnolia Warbler,1,Coyote Hills Regional Park,US-CA,17 Oct 2012,L216132,S11829768
1535,Bay-breasted Warbler,4,Baxter SP,US-ME,27 Jun 2016,L296058,S30422308
