Row #,Species,Count,Location,S/P,Date,LocID,SubID
1,Black-bellied Whistling-Duck,,Bird Island,US-LA,19 Feb 2013,L933572,S16307236
2,Emperor Goose,1,Sharp Park Beaches,US-CA,11 Feb 2017,L483011,S34307872
3,Snow Goose,110,Sonny Bono Salton Sea NWR--Rock Hill Trail,US-CA,16 Jan 2009,L465122,S33563146
4,Ross's Goose,,Lake Elizabeth,US-CA,04 Dec 2008,L452554,S19245826
5,Greater White-fronted Goose,,Coyote Hills Regional Park,US-CA,16 Mar 2007,L216132,S19254052
6,Brant,3,Pigeon Pt.,US-CA,05 Jul 2012,L271476,S33642037
7,Cackling Goose,,Coyote Hills Regional Park,US-CA,16 Mar 2007,L216132,S19254052
8,Canada Goose,2,North Chagrin Nature Center Trails,US-OH,19 Apr 2003,L383892,S33483043
9,Mute Swan,2,Palace of Fine Arts,US-CA,02 Jul 2003,L553325,S33483271
10,Trumpeter Swan,2,Magee Marsh--Migratory Bird Center and Trails,US-OH,10 May 2016,L756392,S38431418
11,Tundra Swan,1,Woodbridge Ecological Reserve (Isenberg Crane Reserve),US-CA,24 Nov 2019,L299325,S61730674
12,Common Shelduck,3,宜蘭竹安IBA--塭底(Zhu'an IBA--Wendi),TW-ILA,29 Dec 2014,L2897595,S33769659
13,Wood Duck,6,North Chagrin Nature Center Trails,US-OH,19 Apr 2003,L383892,S33483043
14,Mandarin Duck,1,Lake Elizabeth,US-CA,19 Feb 2020,L452554,S64771157
15,Garganey,1,嘉義鰲鼓濕地IBA--南堤(Aogu Wetland IBA--South Area),TW-CYQ,01 Jan 2015,L1070437,S33772661
16,Blue-winged Teal,,Coyote Hills Regional Park,US-CA,06 Mar 2007,L216132,S19253902
17,Cinnamon Teal,,Coyote Hills Regional Park,US-CA,03 Dec 2006,L216132,S19317387
18,Northern Shoveler,,San Francisco Bay Trail--Coyote Creek Lagoon,US-CA,05 Jan 2006,L683229,S19271521
19,Gadwall,,Alameda Creek--Niles Staging Area,US-CA,30 Jan 2007,L2271521,S19317958
20,Eurasian Wigeon,2,Coyote Hills Regional Park,US-CA,03 Jan 2007,L216132,S19249308
21,American Wigeon,,Coyote Hills Regional Park,US-CA,03 Dec 2006,L216132,S19317387
22,Eastern Spot-billed Duck,9,花蓮--美崙溪(Hualien--Meilun River),TW-HUA,08 Feb 2014,L4354709,S33759150
23,Mallard,2,North Chagrin Nature Center Trails,US-OH,19 Apr 2003,L383892,S33483043
24,American Black Duck,1,Sandy Ridge Reservation,US-OH,21 Aug 2004,L213276,S33485516
25,Northern Pintail,,Coyote Hills Regional Park,US-CA,03 Dec 2006,L216132,S19317387
26,Green-winged Teal,,Coyote Hills Regional Park,US-CA,21 Dec 2006,L216132,S19317483
27,Canvasback,,Don Edwards NWR (ALA Co.),US-CA,30 Jan 2007,L500360,S19317979
28,Redhead,,Lake Merritt,US-CA,26 Dec 2011,L268122,S16411703
29,Common Pochard,2,宜蘭利澤簡IBA--五十二甲溼地(Lizejian IBA--52-Jia Wetland),TW-ILA,29 Dec 2014,L3262837,S33770616
30,Ring-necked Duck,,Garin/Dry Creek Pioneer Regional Park,US-CA,16 Jan 2007,L381784,S19317659
31,Tufted Duck,1,Lake Merritt,US-CA,23 Feb 2008,L268122,S19247883
32,Greater Scaup,,Alameda Creek--Niles Staging Area,US-CA,30 Jan 2007,L2271521,S19317958
33,Lesser Scaup,,Alameda Creek--Niles Staging Area,US-CA,30 Jan 2007,L2271521,S19317958
34,Harlequin Duck,1,Miller/Knox Regional Shoreline,US-CA,12 Feb 2011,L593834,S16392042
35,Surf Scoter,,MLK Jr. Regional Shoreline--Garretson Pt.,US-CA,09 Feb 2008,L492576,S19247720
36,White-winged Scoter,2,San Leandro Marina,US-CA,17 Jan 2013,L582754,S13865410
37,Black Scoter,1,Richmond Marina,US-CA,05 Dec 2012,L615495,S33748018
38,Long-tailed Duck,1,Coyote Point County Park--harbor and marsh,US-CA,24 Jul 2012,L997003,S33642996
39,Bufflehead,,Don Edwards NWR (ALA Co.),US-CA,09 Jan 2006,L500360,S19271647
40,Common Goldeneye,,Coyote Hills Regional Park,US-CA,08 Jan 2007,L216132,S19317520
41,Barrow's Goldeneye,,MLK Jr. Regional Shoreline--Arrowhead Marsh,US-CA,23 Feb 2008,L161083,S19247903
42,Hooded Merganser,2,Garin/Dry Creek Pioneer Regional Park,US-CA,16 Jan 2007,L381784,S19317659
43,Common Merganser,,Alameda Creek--Niles Staging Area,US-CA,12 Feb 2008,L2271521,S19247748
44,Red-breasted Merganser,1,Victoria Harbour,CA-BC,12 Apr 2007,L1168111,S33540646
45,Ruddy Duck,,Lake Elizabeth,US-CA,22 Feb 2006,L452554,S19271776
46,California Quail,,Garin/Dry Creek Pioneer Regional Park,US-CA,16 Jan 2007,L381784,S19317659
47,Gambel's Quail,2,Golf Club at Terra Lago,US-CA,24 Jun 2010,L5245593,S33594186
48,Gray Francolin,,Maui Lu Resort,US-HI,23 Jul 2013,L2520655,S16326687
49,Ring-necked Pheasant,,Coyote Hills Regional Park,US-CA,04 Mar 2007,L216132,S19249362
50,Swinhoe's Pheasant,3,台中大雪山IBA--大雪山林道15-35K(標示在27K附近)(Dasyueshan IBA--Dasyueshan Forest-Road 15-35K),TW-TXG,15 Mar 2019,L2259760,S54441317
51,White-tailed Ptarmigan,6,Jasper SkyTram,CA-AB,24 Aug 2019,L9844187,S59300618
52,Dusky Grouse,2,Twin Creeks,US-MT,20 Sep 2011,L5246546,S33599933
53,Sooty Grouse,2,Tahoe Summit Village,US-NV,18 Nov 2016,L5091379,S32619986
54,Wild Turkey,,Sunol Regional Wilderness--Visitor Center area,US-CA,29 Dec 2006,L1342147,S19272191
55,Chilean Flamingo,1,Coyote Hills Regional Park,US-CA,08 Feb 2008,L216132,S19247584
56,Little Grebe,3,台北--陽光運動公園(Taipei--Yangguang Sports Park),TW-TPQ,03 Feb 2014,L5273528,S33758994
57,Pied-billed Grebe,1,Sandy Ridge Reservation,US-OH,21 Aug 2004,L213276,S33485516
58,Horned Grebe,1,Victoria Harbour,CA-BC,12 Apr 2007,L1168111,S33540646
59,Red-necked Grebe,1,Victoria Harbour,CA-BC,12 Apr 2007,L1168111,S33540646
60,Eared Grebe,,Don Edwards NWR (ALA Co.),US-CA,17 Jan 2006,L500360,S19271688
61,Western Grebe,,Quarry Lakes Regional Park,US-CA,10 Jun 2006,L481727,S19271804
62,Clark's Grebe,,Quarry Lakes Regional Park,US-CA,17 Jun 2006,L481727,S19271903
63,Rock Pigeon,,Union City Library Pond and Park,US-CA,08 Mar 2007,L808386,S19253968
64,White-crowned Pigeon,1,Garrison Bight Marina,US-FL,20 Apr 2009,L3545927,S33576430
65,Band-tailed Pigeon,,Garin/Dry Creek Pioneer Regional Park,US-CA,02 Jul 2008,L381784,S19242787
66,Oriental Turtle-Dove,1,台北--台北植物園(Taipei--Taipei Botanical Garden),TW-TPE,03 Mar 2008,L2314029,S33552171
67,Eurasian Collared-Dove,1,Sonny Bono Salton Sea NWR--Rock Hill Trail,US-CA,16 Jan 2009,L465122,S33563146
68,African Collared-Dove,1,Warm Springs vernal pools,US-CA,16 Feb 2017,L3543401,S34412495
69,Red Collared-Dove,1,台北--台北植物園(Taipei--Taipei Botanical Garden),TW-TPE,03 Mar 2008,L2314029,S33552171
70,Spotted Dove,1,台北--台北植物園(Taipei--Taipei Botanical Garden),TW-TPE,03 Mar 2008,L2314029,S33552171
71,Zebra Dove,,Maui Lu Resort,US-HI,23 Jul 2013,L2520655,S16326687
72,Inca Dove,8,Blucher Park (CTC 071),US-TX,23 Feb 2012,L374130,S18738952
73,White-winged Dove,1,Kelly Hamby Nature Trail,US-TX,22 Feb 2012,L3563912,S33604308
74,Mourning Dove,2,Carlisle Reservation,US-OH,30 May 2004,L152895,S33490392
75,Greater Roadrunner,2,Golf Club at Terra Lago,US-CA,24 Jun 2010,L5245593,S33594186
76,Lesser Coucal,1,台北--陽光運動公園(Taipei--Yangguang Sports Park),TW-TPQ,10 Feb 2018,L5273528,S42630996
77,Common Nighthawk,1,Ottawa NWR--Crane Creek Estuary Trail,US-OH,12 May 2016,L1512917,S29864746
78,Common Poorwill,1,Coyote Hills Regional Park,US-CA,18 Oct 2010,L216132,S19219465
79,Black Swift,3,Kananaskis--Grassi Lakes,CA-AB,30 Aug 2016,L3655880,S31336930
80,Chimney Swift,2,Big Creek Reservation--Lake Isaac,US-OH,05 May 2016,L416864,S29431563
81,Vaux's Swift,3,Vasona Lake County Park,US-CA,21 Aug 2012,L210223,S33738490
82,House Swift,3,陽明山NP--二子坪步道(Yangmingshan NP--Erziping Trail),TW-TPQ,17 Aug 2014,L4807208,S33766801
83,White-throated Swift,1,Pearson-Arastradero Preserve,US-CA,03 Jul 2008,L372053,S33552563
84,Ruby-throated Hummingbird,2,Penitentiary Glen Reservation,US-OH,06 Jun 2004,L280336,S33490664
85,Black-chinned Hummingbird,,Coyote Hills Regional Park,US-CA,31 Aug 2012,L216132,S16380126
86,Anna's Hummingbird,,Laredo Drive,US-CA,23 Jul 2006,L2518365,S19271923
87,Costa's Hummingbird,2,Golf Club at Terra Lago,US-CA,24 Jun 2010,L5245593,S33594186
88,Rufous Hummingbird,1,Coyote Hills Regional Park,US-CA,12 Mar 2009,L216132,S19220836
89,Allen's Hummingbird,,Coyote Hills Regional Park,US-CA,04 Apr 2008,L216132,S19242685
90,Calliope Hummingbird,,Garin/Dry Creek Pioneer Regional Park,US-CA,15 Apr 2010,L381784,S16358450
91,Ridgway's Rail,,MLK Jr. Regional Shoreline--Arrowhead Marsh,US-CA,16 Feb 2008,L161083,S19247823
92,Virginia Rail,,Coyote Hills Regional Park,US-CA,09 Oct 2009,L216132,S19235609
93,Brown-cheeked Rail,1,台北金山--清水濕地(Jinshan--Qingshui Wetland),TW-TPQ,04 Jan 2015,L3471455,S33782250
94,Sora,,Coyote Hills Regional Park,US-CA,03 Apr 2008,L216132,S19242678
95,Eurasian Moorhen,2,台北--台北植物園(Taipei--Taipei Botanical Garden),TW-TPE,03 Mar 2008,L2314029,S33552171
96,Common Gallinule,,San Francisco Bay Trail--Coyote Creek Lagoon,US-CA,06 Jan 2006,L683229,S19271614
97,Eurasian Coot,1,宜蘭利澤簡IBA--五十二甲溼地(Lizejian IBA--52-Jia Wetland),TW-ILA,29 Dec 2014,L3262837,S33770616
98,American Coot,1,North Chagrin Nature Center Trails,US-OH,23 May 2004,L383892,S33483743
99,White-breasted Waterhen,1,台北--台北植物園(Taipei--Taipei Botanical Garden),TW-TPE,18 Dec 2009,L2314029,S33586384
100,Ruddy-breasted Crake,1,嘉義鰲鼓濕地IBA--南堤(Aogu Wetland IBA--South Area),TW-CYQ,01 Jan 2015,L1070437,S33772661
101,Black Rail,1,Coyote Hills Regional Park,US-CA,18 Dec 2011,L216132,S16411699
102,Siberian Crane,1,台北金山--清水濕地(Jinshan--Qingshui Wetland),TW-TPQ,04 Jan 2015,L3471455,S33782250
103,Sandhill Crane,2,Sandy Ridge Reservation,US-OH,21 Aug 2004,L213276,S33485516
104,Black-winged Stilt,200,宜蘭利澤簡IBA--五十二甲溼地(Lizejian IBA--52-Jia Wetland),TW-ILA,29 Dec 2014,L3262837,S33770616
105,Black-necked Stilt,,San Francisco Bay Trail--Coyote Creek Lagoon,US-CA,05 Jan 2006,L683229,S19271521
106,Pied Avocet,50,嘉義鰲鼓濕地IBA--南堤(Aogu Wetland IBA--South Area),TW-CYQ,01 Jan 2015,L1070437,S33772661
107,American Avocet,,San Francisco Bay Trail--Coyote Creek Lagoon,US-CA,05 Jan 2006,L683229,S19271521
108,American Oystercatcher,1,Patriot's Point - Sparrow Field,US-SC,25 May 2006,L2173699,S33527562
109,Black Oystercatcher,4,Bodega Head - offshore species and the bluff ONLY,US-CA,01 Sep 2008,L606176,S33553535
110,Black-bellied Plover,,MLK Jr. Regional Shoreline--Garretson Pt.,US-CA,09 Feb 2008,L492576,S19247720
111,American Golden-Plover,1,Don Edwards NWR (ALA Co.),US-CA,29 Dec 2016,L500360,S33280381
112,Pacific Golden-Plover,1,Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible),US-CA,21 May 2012,L231517,S33639966
113,Lesser Sand-Plover,1,桃園大坪頂與許厝港IBA--新街-埔心溪口間潮間帶(Dapingding and Hsutsuo Harbor IBA--Intertidal Area between Xinjie & Puxin River),TW-TAO,05 Feb 2017,L4388838,S34239716
114,Kentish Plover,7,嘉義鰲鼓濕地IBA--西堤(Aogu Wetland IBA--West Area),TW-CYQ,01 Jan 2015,L4196976,S33771422
115,Snowy Plover,7,Pomponio SB,US-CA,23 Oct 2005,L998018,S33524513
116,Semipalmated Plover,1,Coyote Hills Regional Park,US-CA,18 Jan 2007,L216132,S19317697
117,Long-billed Plover,1,台北--田寮洋濕地(Taipei--Tianliaoyang Wetland),TW-TPQ,30 Jan 2017,L3242640,S34054507
118,Little Ringed Plover,1,台北--陽光運動公園(Taipei--Yangguang Sports Park),TW-TPQ,03 Feb 2014,L5273528,S33758994
119,Killdeer,,Coyote Hills Regional Park,US-CA,02 Sep 2006,L216132,S19272159
120,Greater Painted-Snipe,1,台北--陽光運動公園(Taipei--Yangguang Sports Park),TW-TPQ,06 Feb 2018,L5273528,S42545113
121,Whimbrel,1,Radio Rd.,US-CA,26 Dec 2008,L271480,S33555502
122,Long-billed Curlew,,San Francisco Bay Trail--Coyote Creek Lagoon,US-CA,05 Jan 2006,L683229,S19271521
123,Eurasian Curlew,38,嘉義鰲鼓濕地IBA--西堤(Aogu Wetland IBA--West Area),TW-CYQ,01 Jan 2015,L4196976,S33771422
124,Bar-tailed Godwit,1,Middle Harbor Shoreline Park,US-CA,04 Sep 2016,L774817,S31416752
125,Black-tailed Godwit,9,嘉義鰲鼓濕地IBA--南堤(Aogu Wetland IBA--South Area),TW-CYQ,01 Jan 2015,L1070437,S33772661
126,Hudsonian Godwit,1,Tunitas Creek beach -- west of Hwy 1 only,US-CA,18 Oct 2019,L951031,S60730443
127,Marbled Godwit,,Don Edwards NWR (ALA Co.),US-CA,23 Aug 2006,L500360,S19271973
128,Ruddy Turnstone,1,Nassau--Atlantis Paradise Island--Atlantis Lagoon,BS-NP,23 Apr 2009,L1422619,S33576482
129,Black Turnstone,3,Bodega Bay--north shore (includes rail ponds),US-CA,01 Sep 2008,L1107853,S33553433
130,Red Knot,1,Radio Rd.,US-CA,26 Dec 2008,L271480,S33555502
131,Surfbird,,Hayward Regional Shoreline,US-CA,31 Jan 2010,L225431,S16416715
132,Ruff,1,Crittenden Marsh (Stevens Creek Nature Study Area),US-CA,22 Jan 2012,L759446,S33601710
133,Stilt Sandpiper,1,Coyote Hills Regional Park,US-CA,02 Aug 2013,L216132,S16329156
134,Red-necked Stint,50,宜蘭蘭陽溪口IBA--南岸(Lanyang River Estuary IBA--South Shore),TW-ILA,29 Dec 2014,L2441387,S33770034
135,Sanderling,5,Pomponio SB,US-CA,23 Oct 2005,L998018,S33524513
136,Dunlin,,Coyote Hills Regional Park,US-CA,02 Sep 2006,L216132,S19272159
137,Rock Sandpiper,1,Heron's Head Park,US-CA,03 Nov 2019,L502380,S61162875
138,Baird's Sandpiper,,Coyote Hills Regional Park,US-CA,11 Aug 2011,L216132,S16358771
139,Little Stint,1,Alviso Marina County Park (please use a specific pond hotspot where possible),US-CA,23 Apr 2016,L296043,S29161274
140,Least Sandpiper,,San Francisco Bay Trail--Coyote Creek Lagoon,US-CA,06 Jan 2006,L683229,S19271614
141,Buff-breasted Sandpiper,1,West County Wastewater District--Sewage Ponds,US-CA,26 Aug 2018,L848605,S48098908
142,Pectoral Sandpiper,2,Coyote Hills Regional Park,US-CA,29 Aug 2012,L216132,S11469390
143,Semipalmated Sandpiper,1,Hayward Regional Shoreline,US-CA,16 Aug 2010,L225431,S19216576
144,Western Sandpiper,,Don Edwards NWR (ALA Co.),US-CA,23 Aug 2006,L500360,S19271973
145,Short-billed Dowitcher,,San Francisco Bay Trail--Coyote Creek Lagoon,US-CA,06 Jan 2006,L683229,S19271614
146,Long-billed Dowitcher,,San Francisco Bay Trail--Coyote Creek Lagoon,US-CA,05 Jan 2006,L683229,S19271521
147,American Woodcock,1,Magee Marsh--Boardwalk,US-OH,11 May 2016,L275986,S38432173
148,Common Snipe,4,宜蘭利澤簡IBA--五十二甲溼地(Lizejian IBA--52-Jia Wetland),TW-ILA,29 Dec 2014,L3262837,S33770616
149,Wilson's Snipe,,Quarry Lakes Regional Park,US-CA,20 Jan 2007,L481727,S19317752
150,Wilson's Phalarope,,Don Edwards NWR (ALA Co.),US-CA,26 Aug 2006,L500360,S19272017
151,Red-necked Phalarope,,Don Edwards NWR (ALA Co.),US-CA,23 Aug 2006,L500360,S19271973
152,Red Phalarope,3,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
153,Common Sandpiper,1,台北--陽光運動公園(Taipei--Yangguang Sports Park),TW-TPQ,03 Feb 2014,L5273528,S33758994
154,Spotted Sandpiper,,Alameda Creek--Niles Staging Area,US-CA,12 Feb 2008,L2271521,S19247748
155,Green Sandpiper,2,台北--田寮洋濕地(Taipei--Tianliaoyang Wetland),TW-TPQ,30 Jan 2017,L3242640,S34054507
156,Solitary Sandpiper,1,Tilden Regional Park--Botanic Garden,US-CA,06 Sep 2010,L630069,S33595094
157,Wandering Tattler,,San Leandro Marina,US-CA,13 Aug 2011,L582754,S16411574
158,Spotted Redshank,1,嘉義鰲鼓濕地IBA--南堤(Aogu Wetland IBA--South Area),TW-CYQ,01 Jan 2015,L1070437,S33772661
159,Greater Yellowlegs,,Don Edwards NWR (ALA Co.),US-CA,23 Aug 2006,L500360,S19271973
160,Common Greenshank,1,嘉義鰲鼓濕地IBA--西堤(Aogu Wetland IBA--West Area),TW-CYQ,01 Jan 2015,L4196976,S33771422
161,Willet,,San Francisco Bay Trail--Coyote Creek Lagoon,US-CA,05 Jan 2006,L683229,S19271521
162,Lesser Yellowlegs,2,Coyote Hills Regional Park,US-CA,18 Mar 2009,L216132,S19220849
163,Marsh Sandpiper,2,宜蘭竹安IBA--塭底(Zhu'an IBA--Wendi),TW-ILA,29 Dec 2014,L2897595,S33769659
164,Wood Sandpiper,6,宜蘭竹安IBA--塭底(Zhu'an IBA--Wendi),TW-ILA,29 Dec 2014,L2897595,S33769659
165,Common Redshank,8,嘉義鰲鼓濕地IBA--西堤(Aogu Wetland IBA--West Area),TW-CYQ,01 Jan 2015,L4196976,S33771422
166,Pomarine Jaeger,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
167,Parasitic Jaeger,2,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
168,Long-tailed Jaeger,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
169,Common Murre,1,Hayward Regional Shoreline,US-CA,07 Jun 2009,L225431,S16359371
170,Pigeon Guillemot,1,Pillar Point Harbor,US-CA,13 Jun 2012,L242192,S33641657
171,Scripps's Murrelet,2,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
172,Cassin's Auklet,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
173,Rhinoceros Auklet,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
174,Tufted Puffin,2,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
175,Sabine's Gull,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
176,Bonaparte's Gull,,San Francisco Bay Trail--Coyote Creek Lagoon,US-CA,03 Aug 2007,L683229,S19248555
177,Black-headed Gull,2,嘉義鰲鼓濕地IBA--西堤(Aogu Wetland IBA--West Area),TW-CYQ,01 Jan 2015,L4196976,S33771422
178,Ross's Gull,1,"stakeout Ross's Gull, ag field near Half Moon Bay Airport (2017)",US-CA,13 Jan 2017,L5258551,S33652061
179,Laughing Gull,50,Patriot's Point - Sparrow Field,US-SC,25 May 2006,L2173699,S33527562
180,Heermann's Gull,40,Pomponio SB,US-CA,23 Oct 2005,L998018,S33524513
181,Mew Gull,1,Radio Rd.,US-CA,26 Dec 2008,L271480,S33555502
182,Ring-billed Gull,2,Sandy Ridge Reservation,US-OH,18 Sep 2004,L213276,S33492987
183,Western Gull,20,Palace of Fine Arts,US-CA,02 Jul 2003,L553325,S33483271
184,California Gull,20,Pomponio SB,US-CA,23 Oct 2005,L998018,S33524513
185,Herring Gull,,Coyote Hills Regional Park,US-CA,09 Mar 2007,L216132,S19254009
186,Iceland Gull,,Pacific Commons Linear Park,US-CA,16 Feb 2010,L791702,S16417676
187,Lesser Black-backed Gull,1,San Leandro Marina,US-CA,01 Mar 2013,L582754,S16307578
188,Slaty-backed Gull,1,Pacific Commons Linear Park,US-CA,18 Nov 2011,L791702,S16411675
189,Glaucous-winged Gull,4,Victoria Harbour,CA-BC,12 Apr 2007,L1168111,S33540646
190,Glaucous Gull,1,Pacific Commons Linear Park,US-CA,30 Nov 2010,L791702,S19220415
191,Least Tern,7,Bolsa Chica Ecological Reserve,US-CA,14 Aug 2009,L164929,S33582024
192,Caspian Tern,,Lake Elizabeth,US-CA,02 Aug 2007,L452554,S19248511
193,Black Tern,2,Hayward Regional Shoreline--Interpretive Center,US-CA,02 May 2017,L587721,S36502477
194,Whiskered Tern,10,嘉義--東石台82末端魚塭(Chiayi--Dongshi Fish Farm next to Provincial HWY No.82 Terminal),TW-CYQ,01 Jan 2015,L3663021,S33771225
195,Common Tern,1,Harbor Bay Parkway,US-CA,04 May 2010,L833683,S19214435
196,Arctic Tern,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
197,Forster's Tern,,Don Edwards NWR (ALA Co.),US-CA,22 Aug 2006,L500360,S19271950
198,Royal Tern,25,Patriot's Point - Sparrow Field,US-SC,25 May 2006,L2173699,S33527562
199,Elegant Tern,5,Bolsa Chica--walkbridge/inner bay,US-CA,16 Jul 2008,L1165694,S33552685
200,Black Skimmer,20,Patriot's Point - Sparrow Field,US-SC,25 May 2006,L2173699,S33527562
201,Red-throated Loon,,MLK Jr. Regional Shoreline--Arrowhead Marsh,US-CA,16 Feb 2008,L161083,S19247823
202,Arctic Loon,1,Ballena Bay,US-CA,31 Dec 2019,L594831,S62825902
203,Pacific Loon,1,Huntington Beach Pier,US-CA,14 Jan 2009,L500489,S33562813
204,Common Loon,1,North Chagrin Nature Center Trails,US-OH,19 Apr 2003,L383892,S33483043
205,Laysan Albatross,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
206,Black-footed Albatross,6,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
207,Fork-tailed Storm-Petrel,20,Pacifica Municipal Pier,US-CA,09 May 2017,L2529687,S36700121
208,Ashy Storm-Petrel,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
209,Black Storm-Petrel,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
210,Northern Fulmar,1,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
211,Pink-footed Shearwater,11,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
212,Buller's Shearwater,4,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
213,Sooty Shearwater,3,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
214,Black-vented Shearwater,6,Pelagic--Offshore continental shelf (San Mateo Co.),US-CA,02 Sep 2012,L969133,S33738858
215,Wood Stork,2,Everglades NP (Please consider using more specific locations),US-FL,24 Apr 2009,L3499263,S33576519
216,Great Frigatebird,,Haleakala NP--Oheo Gulch ( 7 Sacred Pools) and Coastal Kipahulu Area,US-HI,25 Jul 2013,L741647,S16326695
217,Brown Booby,1,Seaplane Lagoon,US-CA,06 May 2018,L911790,S45395957
218,Red-footed Booby,1,Presidio--Coast Guard Pier,US-CA,09 Nov 2019,L1745122,S61317575
219,Northern Gannet,1,Pillar Point Harbor,US-CA,13 Jan 2017,L242192,S33652303
220,Anhinga,6,Everglades NP (Please consider using more specific locations),US-FL,24 Apr 2009,L3499263,S33576519
221,Brandt's Cormorant,3,Pomponio SB,US-CA,23 Oct 2005,L998018,S33524513
222,Pelagic Cormorant,3,Pomponio SB,US-CA,23 Oct 2005,L998018,S33524513
223,Great Cormorant,1,宜蘭蘭陽溪口IBA--南岸(Lanyang River Estuary IBA--South Shore),TW-ILA,29 Dec 2014,L2441387,S33770034
224,Double-crested Cormorant,2,Pomponio SB,US-CA,23 Oct 2005,L998018,S33524513
225,American White Pelican,,San Francisco Bay Trail--Coyote Creek Lagoon,US-CA,08 Jan 2006,L683229,S19271633
226,Brown Pelican,3,Pomponio SB,US-CA,23 Oct 2005,L998018,S33524513
227,American Bittern,,Lake Elizabeth,US-CA,04 Dec 2008,L452554,S19245826
228,Yellow Bittern,2,台南四草IBA--鹽田生態文化村(Sicao IBA--Salt Pan Cultural Center),TW-TNN,02 Jan 2015,L4401553,S33777869
229,Cinnamon Bittern,1,嘉義--東石台82末端魚塭(Chiayi--Dongshi Fish Farm next to Provincial HWY No.82 Terminal),TW-CYQ,01 Jan 2015,L3663021,S33771225
230,Least Bittern,1,Martinez Regional Shoreline Park,US-CA,29 Dec 2010,L192708,S33595173
231,Great Blue Heron,1,North Chagrin Nature Center Trails,US-OH,11 May 2004,L383892,S33483498
232,Gray Heron,1,台北--台北植物園(Taipei--Taipei Botanical Garden),TW-TPE,03 Mar 2008,L2314029,S33552171
233,Great Egret,1,Sandy Ridge Reservation,US-OH,28 May 2004,L213276,S33484282
234,Intermediate Egret,3,嘉義鰲鼓濕地IBA--南堤(Aogu Wetland IBA--South Area),TW-CYQ,01 Jan 2015,L1070437,S33772661
235,Little Egret,2,台北--台北植物園(Taipei--Taipei Botanical Garden),TW-TPE,03 Mar 2008,L2314029,S33552171
236,Pacific Reef-Heron,2,台北--野柳IBA(Yeliu IBA),TW-TPQ,05 Feb 2017,L1982913,S34239850
237,Snowy Egret,,San Francisco Bay Trail--Coyote Creek Lagoon,US-CA,05 Jan 2006,L683229,S19271521
238,Little Blue Heron,1,Lake Elizabeth,US-CA,19 Jul 2007,L452554,S19248413
239,Tricolored Heron,2,Everglades NP (Please consider using more specific locations),US-FL,24 Apr 2009,L3499263,S33576519
240,Reddish Egret,1,Bolsa Chica Ecological Reserve,US-CA,13 Jan 2009,L164929,S33562729
241,Cattle Egret,,Lake Elizabeth,US-CA,10 Jun 2006,L452554,S19271822
242,Chinese Pond-Heron,1,桃園--龍潭三坑自然生態公園(Taoyuan--Longtan Sankeng Natural Ecological Park),TW-TAO,03 Feb 2017,L5397704,S34126738
243,Green Heron,1,Sandy Ridge Reservation,US-OH,28 May 2004,L213276,S33484282
244,Striated Heron,1,台南四草IBA--鹽田生態文化村(Sicao IBA--Salt Pan Cultural Center),TW-TNN,02 Jan 2015,L4401553,S33777869
245,Black-crowned Night-Heron,,Don Edwards NWR (ALA Co.),US-CA,09 Jan 2006,L500360,S19271647
246,Malayan Night-Heron,3,台北--台北植物園(Taipei--Taipei Botanical Garden),TW-TPE,03 Mar 2008,L2314029,S33552171
247,White Ibis,3,Everglades NP (Please consider using more specific locations),US-FL,24 Apr 2009,L3499263,S33576519
248,White-faced Ibis,2,Shoreline Park (please use a more specific hotspot where possible),US-CA,24 Nov 2009,L271482,S33585278
